hcp_id,first_name,last_name,specialty,tier,decile,city,state,zone,hospital,years_practicing,preferred_contact,npi_like_id
HCP-1564,Parth,Bumb,Consultant_Physician,C,7,Ahmedabad,Gujarat,West,,5,WhatsApp,MCI-11564
HCP-1565,Avni,Dey,Diabetologist,B,3,Chennai,Tamil Nadu,South,Global Hospital,35,Hospital,MCI-11565
HCP-1566,Ronith,Lall,Diabetologist,C,8,Mumbai,Maharashtra,West,Fortis Hospital,32,Hospital,MCI-11566
HCP-1567,Faraj,Borra,GP,C,10,Delhi,Delhi,North,Kokilaben Hospital,14,Clinic,MCI-11567
HCP-1568,Anirudh,Tripathi,Gastroenterologist,C,9,Chennai,Tamil Nadu,South,,17,Clinic,MCI-11568
HCP-1569,Azaan,Ravel,Consultant_Physician,B,7,Chennai,Tamil Nadu,South,Aster Medcity,40,Hospital,MCI-11569
HCP-1570,Simon,Bansal,Pulmonist,B,3,Mumbai,Maharashtra,West,Fortis Hospital,14,Clinic,MCI-11570
HCP-1571,Abha,Zacharia,Cardiologist,A,1,Pune,Maharashtra,West,Wellness Clinic,35,Clinic,MCI-11571
HCP-1572,Urmi,Dixit,Pulmonist,A,1,Delhi,Delhi,North,,16,Clinic,MCI-11572
HCP-1573,Jasmit,Ramanathan,Cardiologist,B,5,Kolkata,West Bengal,East,Narayana Health,31,Phone,MCI-11573
HCP-1574,Udant,Mannan,Consultant_Physician,C,8,Ahmedabad,Gujarat,West,,13,Clinic,MCI-11574
HCP-1575,Krish,Shetty,Diabetologist,C,6,Ahmedabad,Gujarat,West,Lilavati Hospital,9,Phone,MCI-11575
HCP-1576,Yachana,Uppal,GP,B,4,Delhi,Delhi,North,Lilavati Hospital,37,Hospital,MCI-11576
HCP-1577,Gautam,Ranganathan,Diabetologist,B,5,Ahmedabad,Gujarat,West,Fortis Hospital,34,Clinic,MCI-11577
HCP-1578,Januja,Thakkar,Diabetologist,B,5,Delhi,Delhi,North,Artemis Hospital,10,Hospital,MCI-11578
HCP-1579,Advaith,Khare,Diabetologist,B,7,Ahmedabad,Gujarat,West,Wellness Clinic,34,Clinic,MCI-11579
HCP-1580,Noah,Varkey,Diabetologist,A,4,Mumbai,Maharashtra,West,Care Clinic,11,Hospital,MCI-11580
HCP-1581,Logan,Sehgal,Consultant_Physician,C,8,Bhopal,Madhya Pradesh,West,Sunrise Clinic,37,Hospital,MCI-11581
HCP-1582,Nathaniel,Gola,Pulmonist,C,9,Mumbai,Maharashtra,West,,13,Clinic,MCI-11582
HCP-1583,Madhav,Sule,Consultant_Physician,C,9,Chennai,Tamil Nadu,South,Sunrise Clinic,39,Clinic,MCI-11583
HCP-1584,Jagrati,Baria,Pulmonist,B,6,Bengaluru,Karnataka,South,Lilavati Hospital,29,Hospital,MCI-11584
HCP-1585,Theodore,Sura,Pulmonist,C,6,Mumbai,Maharashtra,West,Sunrise Clinic,40,Clinic,MCI-11585
HCP-1586,Vincent,Bhatnagar,Pulmonist,B,8,Delhi,Delhi,North,Sunrise Clinic,12,Phone,MCI-11586
HCP-1587,Aishani,Pingle,Diabetologist,B,5,Bhopal,Madhya Pradesh,West,Manipal Hospital,28,Clinic,MCI-11587
HCP-1588,Vivaan,Basak,Diabetologist,A,1,Pune,Maharashtra,West,Apollo Hospital,8,Clinic,MCI-11588
HCP-1589,Samuel,Vasa,Cardiologist,B,7,Kolkata,West Bengal,East,Lilavati Hospital,7,WhatsApp,MCI-11589
HCP-1590,Jalsa,Rama,Gastroenterologist,B,7,Hyderabad,Telangana,South,,24,Hospital,MCI-11590
HCP-1591,Upasna,Sha,GP,C,10,Ahmedabad,Gujarat,West,AIIMS,9,Hospital,MCI-11591
HCP-1592,Chakradhar,Baral,Consultant_Physician,A,2,Lucknow,Uttar Pradesh,North,Care Clinic,38,Phone,MCI-11592
HCP-1593,Ekiya,Chauhan,Cardiologist,A,3,Hyderabad,Telangana,South,,26,Clinic,MCI-11593
HCP-1594,Anusha,Lall,Pulmonist,B,3,Mumbai,Maharashtra,West,Narayana Health,23,Clinic,MCI-11594
HCP-1595,Owen,Puri,Diabetologist,B,7,Bengaluru,Karnataka,South,AIIMS,38,Phone,MCI-11595
HCP-1596,Kritika,Pau,Cardiologist,B,5,Hyderabad,Telangana,South,Kokilaben Hospital,13,Phone,MCI-11596
HCP-1597,Faras,Varughese,GP,B,7,Kolkata,West Bengal,East,Kokilaben Hospital,10,Clinic,MCI-11597
HCP-1598,Zayan,Puri,GP,A,3,Bengaluru,Karnataka,South,Max Healthcare,3,Phone,MCI-11598
HCP-1599,Udant,Varty,Consultant_Physician,A,2,Lucknow,Uttar Pradesh,North,Fortis Hospital,21,Phone,MCI-11599
HCP-1600,Nidra,Pandit,Consultant_Physician,A,1,Pune,Maharashtra,West,Care Clinic,27,Hospital,MCI-11600
HCP-1601,Hemani,Sur,Cardiologist,B,7,Ahmedabad,Gujarat,West,City Hospital,13,WhatsApp,MCI-11601
HCP-1602,Vasatika,Ahuja,Consultant_Physician,B,8,Delhi,Delhi,North,AIIMS,31,Hospital,MCI-11602
HCP-1603,Yachana,Dewan,GP,B,5,Pune,Maharashtra,West,Max Healthcare,16,WhatsApp,MCI-11603
HCP-1604,Ria,Gandhi,GP,C,8,Mumbai,Maharashtra,West,AIIMS,5,WhatsApp,MCI-11604
HCP-1605,Victor,Bose,Consultant_Physician,B,3,Pune,Maharashtra,West,Manipal Hospital,27,Clinic,MCI-11605
HCP-1606,Yoshita,Mand,Consultant_Physician,B,7,Mumbai,Maharashtra,West,Aster Medcity,18,Phone,MCI-11606
HCP-1607,Siddharth,Doctor,Cardiologist,A,2,Ahmedabad,Gujarat,West,AIIMS,2,Clinic,MCI-11607
HCP-1608,Rachit,Dugar,Cardiologist,A,5,Delhi,Delhi,North,Kokilaben Hospital,18,Clinic,MCI-11608
HCP-1609,Janaki,Dani,Gastroenterologist,C,9,Kochi,Kerala,South,AIIMS,10,Hospital,MCI-11609
HCP-1610,Victor,Sachdeva,Pulmonist,B,6,Bengaluru,Karnataka,South,Fortis Hospital,18,Hospital,MCI-11610
HCP-1611,Ganga,Comar,Diabetologist,B,8,Chennai,Tamil Nadu,South,Sunrise Clinic,14,Clinic,MCI-11611
HCP-1612,Vasatika,Srinivas,Diabetologist,C,8,Hyderabad,Telangana,South,,16,Clinic,MCI-11612
HCP-1613,Varenya,Kade,Cardiologist,A,2,Mumbai,Maharashtra,West,,14,Clinic,MCI-11613
HCP-1614,Neel,Roy,Consultant_Physician,C,9,Jaipur,Rajasthan,North,Sunrise Clinic,24,Clinic,MCI-11614
HCP-1615,Anthony,Kohli,Diabetologist,A,3,Ahmedabad,Gujarat,West,Medanta Hospital,8,Phone,MCI-11615
HCP-1616,Caleb,Datta,Diabetologist,B,7,Bengaluru,Karnataka,South,Care Clinic,10,Phone,MCI-11616
HCP-1617,Naveen,Desai,Pulmonist,B,8,Kolkata,West Bengal,East,,13,Clinic,MCI-11617
HCP-1618,Yauvani,Baral,Cardiologist,C,10,Kochi,Kerala,South,,12,Phone,MCI-11618
HCP-1619,Manan,Bhalla,Diabetologist,A,3,Delhi,Delhi,North,AIIMS,24,Clinic,MCI-11619
HCP-1620,Ojas,Kuruvilla,Pulmonist,A,4,Mumbai,Maharashtra,West,Lilavati Hospital,25,Clinic,MCI-11620
HCP-1621,Pranit,Varughese,Consultant_Physician,B,7,Kochi,Kerala,South,Medanta Hospital,40,Hospital,MCI-11621
HCP-1622,Nidra,Bahl,Gastroenterologist,B,5,Delhi,Delhi,North,Lilavati Hospital,10,Hospital,MCI-11622
HCP-1623,Bhanumati,Chada,Gastroenterologist,B,5,Bengaluru,Karnataka,South,,6,Clinic,MCI-11623
HCP-1624,Tarak,Sen,Diabetologist,B,6,Mumbai,Maharashtra,West,,22,Hospital,MCI-11624
HCP-1625,Urishilla,Subramaniam,Diabetologist,B,8,Kolkata,West Bengal,East,Aster Medcity,32,Hospital,MCI-11625
HCP-1626,Onkar,Kanda,Consultant_Physician,C,8,Mumbai,Maharashtra,West,Manipal Hospital,40,Hospital,MCI-11626
HCP-1627,Nirja,Dhar,GP,A,4,Delhi,Delhi,North,Care Clinic,35,Phone,MCI-11627
HCP-1628,Qabil,Vaidya,Pulmonist,A,2,Lucknow,Uttar Pradesh,North,Manipal Hospital,12,Phone,MCI-11628
HCP-1629,Aishani,Ganesh,Pulmonist,C,9,Delhi,Delhi,North,,30,Phone,MCI-11629
HCP-1630,Hema,Setty,Diabetologist,B,8,Kochi,Kerala,South,,9,Hospital,MCI-11630
HCP-1631,Ekapad,Karpe,Consultant_Physician,A,1,Mumbai,Maharashtra,West,Apollo Hospital,18,Clinic,MCI-11631
HCP-1632,Kritika,Rajan,Pulmonist,C,9,Delhi,Delhi,North,Care Clinic,28,Hospital,MCI-11632
HCP-1633,Kevin,Chopra,Pulmonist,B,7,Mumbai,Maharashtra,West,AIIMS,28,Clinic,MCI-11633
HCP-1634,Amol,Jain,GP,B,7,Chennai,Tamil Nadu,South,City Hospital,31,Clinic,MCI-11634
HCP-1635,Yamini,Saini,Cardiologist,B,8,Mumbai,Maharashtra,West,,6,Hospital,MCI-11635
HCP-1636,Mason,Char,Cardiologist,C,7,Hyderabad,Telangana,South,Care Clinic,6,Phone,MCI-11636
HCP-1637,Peter,Soni,GP,C,7,Bengaluru,Karnataka,South,Sunrise Clinic,34,WhatsApp,MCI-11637
HCP-1638,Balvan,Wali,Pulmonist,B,7,Ahmedabad,Gujarat,West,Manipal Hospital,27,Clinic,MCI-11638
HCP-1639,Yahvi,Dalal,Pulmonist,B,4,Chennai,Tamil Nadu,South,Apollo Hospital,13,Clinic,MCI-11639
HCP-1640,Girik,Subramaniam,Diabetologist,B,4,Jaipur,Rajasthan,North,,34,WhatsApp,MCI-11640
HCP-1641,Kalpit,Zacharia,Cardiologist,C,9,Kolkata,West Bengal,East,,36,Clinic,MCI-11641
HCP-1642,Aarav,Sankar,GP,C,7,Jaipur,Rajasthan,North,Manipal Hospital,32,Clinic,MCI-11642
HCP-1643,Osha,Prabhakar,Diabetologist,B,8,Hyderabad,Telangana,South,Wellness Clinic,8,Phone,MCI-11643
HCP-1644,Caleb,Wagle,GP,B,8,Mumbai,Maharashtra,West,AIIMS,15,Clinic,MCI-11644
HCP-1645,Pushti,Karnik,Diabetologist,B,7,Chennai,Tamil Nadu,South,Max Healthcare,38,Clinic,MCI-11645
HCP-1646,Vasatika,Raj,Cardiologist,A,2,Chennai,Tamil Nadu,South,,20,Clinic,MCI-11646
HCP-1647,Inaya,Chaudhari,GP,A,1,Delhi,Delhi,North,Max Healthcare,2,Clinic,MCI-11647
HCP-1648,Pavani,Desai,Cardiologist,C,10,Chennai,Tamil Nadu,South,Wellness Clinic,22,Phone,MCI-11648
HCP-1649,Aachal,Sood,Consultant_Physician,B,6,Mumbai,Maharashtra,West,Wellness Clinic,38,WhatsApp,MCI-11649
HCP-1650,Viraj,Chacko,Cardiologist,A,1,Mumbai,Maharashtra,West,,28,Clinic,MCI-11650
HCP-1651,Bhanumati,Rege,Diabetologist,B,7,Pune,Maharashtra,West,Max Healthcare,8,Hospital,MCI-11651
HCP-1652,Aarini,Gulati,Diabetologist,A,4,Hyderabad,Telangana,South,Artemis Hospital,28,Clinic,MCI-11652
HCP-1653,Abdul,Amble,Cardiologist,B,8,Hyderabad,Telangana,South,Care Clinic,15,Phone,MCI-11653
HCP-1654,Jacob,Venkatesh,Gastroenterologist,C,9,Mumbai,Maharashtra,West,,8,Phone,MCI-11654
HCP-1655,Abhimanyu,Prashad,GP,B,6,Pune,Maharashtra,West,Fortis Hospital,12,WhatsApp,MCI-11655
HCP-1656,Samesh,Mutti,Pulmonist,A,2,Jaipur,Rajasthan,North,,37,Phone,MCI-11656
HCP-1657,Nilima,Pathak,Gastroenterologist,B,4,Mumbai,Maharashtra,West,Sunrise Clinic,30,Hospital,MCI-11657
HCP-1658,Hredhaan,Dubey,Diabetologist,A,1,Mumbai,Maharashtra,West,Max Healthcare,36,Clinic,MCI-11658
HCP-1659,Pooja,Kulkarni,Cardiologist,C,7,Mumbai,Maharashtra,West,,38,Phone,MCI-11659
HCP-1660,Advika,Wason,Consultant_Physician,B,5,Bhopal,Madhya Pradesh,West,Manipal Hospital,29,Hospital,MCI-11660
HCP-1661,Pallavi,Pau,Diabetologist,B,4,Chennai,Tamil Nadu,South,Wellness Clinic,15,Clinic,MCI-11661
HCP-1662,Anya,Ranganathan,GP,C,9,Ahmedabad,Gujarat,West,Artemis Hospital,32,Hospital,MCI-11662
HCP-1663,Samar,Sachdev,Diabetologist,B,7,Lucknow,Uttar Pradesh,North,Max Healthcare,5,Hospital,MCI-11663
HCP-1664,Vasudha,Gola,Diabetologist,B,6,Bengaluru,Karnataka,South,,14,WhatsApp,MCI-11664
HCP-1665,Kamala,Sule,Pulmonist,C,9,Mumbai,Maharashtra,West,Care Clinic,16,Hospital,MCI-11665
HCP-1666,Zehaan,Mohanty,GP,B,6,Chennai,Tamil Nadu,South,Medanta Hospital,39,Hospital,MCI-11666
HCP-1667,Hemangini,Rao,Diabetologist,C,10,Pune,Maharashtra,West,City Hospital,17,Clinic,MCI-11667
HCP-1668,Lakshit,Dani,Consultant_Physician,B,6,Lucknow,Uttar Pradesh,North,,12,Clinic,MCI-11668
HCP-1669,Victor,Sekhon,Diabetologist,C,8,Delhi,Delhi,North,,33,Phone,MCI-11669
HCP-1670,Neel,Chaudhry,Consultant_Physician,A,2,Hyderabad,Telangana,South,,16,Clinic,MCI-11670
HCP-1671,Tanish,Trivedi,GP,B,5,Mumbai,Maharashtra,West,Kokilaben Hospital,26,WhatsApp,MCI-11671
HCP-1672,Nandini,Nigam,GP,C,9,Bengaluru,Karnataka,South,Apollo Hospital,11,Clinic,MCI-11672
HCP-1673,Charles,Dyal,Diabetologist,A,2,Delhi,Delhi,North,Fortis Hospital,2,Clinic,MCI-11673
HCP-1674,Lopa,Ahluwalia,Cardiologist,C,9,Delhi,Delhi,North,,24,Clinic,MCI-11674
HCP-1675,Gavin,Dhillon,Diabetologist,B,4,Delhi,Delhi,North,City Hospital,33,Phone,MCI-11675
HCP-1676,Urishilla,Saran,Consultant_Physician,B,5,Mumbai,Maharashtra,West,,11,Clinic,MCI-11676
HCP-1677,Gaurang,Bhatt,GP,B,4,Mumbai,Maharashtra,West,Care Clinic,33,Phone,MCI-11677
HCP-1678,Adya,Kapadia,GP,C,10,Kolkata,West Bengal,East,Artemis Hospital,2,Hospital,MCI-11678
HCP-1679,Kamala,Buch,GP,B,4,Hyderabad,Telangana,South,Fortis Hospital,22,Clinic,MCI-11679
HCP-1680,Baljiwan,Rajagopalan,GP,C,8,Jaipur,Rajasthan,North,Care Clinic,4,Clinic,MCI-11680
HCP-1681,Nandini,Verma,Gastroenterologist,B,4,Bengaluru,Karnataka,South,AIIMS,13,Clinic,MCI-11681
HCP-1682,Bhavini,Bhandari,Cardiologist,B,6,Chennai,Tamil Nadu,South,Aster Medcity,26,Hospital,MCI-11682
HCP-1683,Parth,Talwar,Cardiologist,B,3,Pune,Maharashtra,West,,6,Clinic,MCI-11683
HCP-1684,Reva,Anne,Consultant_Physician,B,8,Chennai,Tamil Nadu,South,,16,WhatsApp,MCI-11684
HCP-1685,Saksham,Vasa,GP,C,7,Pune,Maharashtra,West,Aster Medcity,27,Clinic,MCI-11685
HCP-1686,Bhavika,Hayer,Gastroenterologist,A,1,Delhi,Delhi,North,,3,Clinic,MCI-11686
HCP-1687,Bahadurjit,Uppal,Cardiologist,A,2,Chennai,Tamil Nadu,South,Medanta Hospital,19,Hospital,MCI-11687
HCP-1688,Zaitra,Kata,Consultant_Physician,B,5,Bengaluru,Karnataka,South,,12,Hospital,MCI-11688
HCP-1689,Omkaar,Banik,Cardiologist,A,3,Jaipur,Rajasthan,North,City Hospital,38,Phone,MCI-11689
HCP-1690,Jagvi,Khare,Diabetologist,C,8,Bhopal,Madhya Pradesh,West,Max Healthcare,31,Hospital,MCI-11690
HCP-1691,Aadi,Dugar,Diabetologist,B,4,Ahmedabad,Gujarat,West,Aster Medcity,4,Hospital,MCI-11691
HCP-1692,Gabriel,Majumdar,GP,C,7,Hyderabad,Telangana,South,Aster Medcity,12,Hospital,MCI-11692
HCP-1693,Mugdha,Pandit,Cardiologist,B,5,Kolkata,West Bengal,East,Fortis Hospital,28,Clinic,MCI-11693
HCP-1694,Megha,Ravi,Consultant_Physician,A,2,Bengaluru,Karnataka,South,Fortis Hospital,26,WhatsApp,MCI-11694
HCP-1695,Sai,Vasa,Pulmonist,C,7,Bengaluru,Karnataka,South,Fortis Hospital,21,Hospital,MCI-11695
HCP-1696,Alexander,Biswas,Cardiologist,B,4,Mumbai,Maharashtra,West,Manipal Hospital,21,Clinic,MCI-11696
HCP-1697,Gautam,Mane,Cardiologist,A,5,Chennai,Tamil Nadu,South,Narayana Health,4,Clinic,MCI-11697
HCP-1698,Ijaya,Palan,Diabetologist,B,7,Mumbai,Maharashtra,West,Medanta Hospital,26,Phone,MCI-11698
HCP-1699,Aradhana,Kara,GP,C,10,Ahmedabad,Gujarat,West,Lilavati Hospital,28,Hospital,MCI-11699
HCP-1700,Robert,Sha,Cardiologist,C,7,Mumbai,Maharashtra,West,Aster Medcity,29,Clinic,MCI-11700
HCP-1701,Netra,Agrawal,Cardiologist,B,7,Lucknow,Uttar Pradesh,North,,5,Phone,MCI-11701
HCP-1702,Advika,Gill,GP,C,9,Chennai,Tamil Nadu,South,Narayana Health,10,Hospital,MCI-11702
HCP-1703,Niharika,Toor,Consultant_Physician,A,2,Ahmedabad,Gujarat,West,City Hospital,7,Hospital,MCI-11703
HCP-1704,Hredhaan,Bora,Diabetologist,B,5,Hyderabad,Telangana,South,Wellness Clinic,34,Clinic,MCI-11704
HCP-1705,Yahvi,Menon,Cardiologist,C,10,Jaipur,Rajasthan,North,,24,Hospital,MCI-11705
HCP-1706,Harini,Dada,Pulmonist,B,8,Kolkata,West Bengal,East,Manipal Hospital,29,WhatsApp,MCI-11706
HCP-1707,Yochana,Kurian,GP,B,5,Lucknow,Uttar Pradesh,North,Medanta Hospital,15,Clinic,MCI-11707
HCP-1708,Zashil,Savant,Consultant_Physician,B,6,Kolkata,West Bengal,East,,28,Clinic,MCI-11708
HCP-1709,Krishna,Sule,GP,B,8,Hyderabad,Telangana,South,Kokilaben Hospital,13,Phone,MCI-11709
HCP-1710,Yagnesh,Nori,Consultant_Physician,C,8,Kochi,Kerala,South,Artemis Hospital,27,WhatsApp,MCI-11710
HCP-1711,Tara,Sharma,Gastroenterologist,B,8,Chennai,Tamil Nadu,South,,5,Clinic,MCI-11711
HCP-1712,Ayaan,Subramaniam,Diabetologist,C,8,Lucknow,Uttar Pradesh,North,Manipal Hospital,29,Hospital,MCI-11712
HCP-1713,Jackson,Kuruvilla,Diabetologist,B,5,Pune,Maharashtra,West,Wellness Clinic,33,Clinic,MCI-11713
HCP-1714,Ekansh,Raja,Pulmonist,B,7,Hyderabad,Telangana,South,Lilavati Hospital,3,Clinic,MCI-11714
HCP-1715,Thomas,Karpe,Consultant_Physician,A,4,Mumbai,Maharashtra,West,Fortis Hospital,37,Hospital,MCI-11715
HCP-1716,Diya,Sachar,Gastroenterologist,B,6,Pune,Maharashtra,West,Kokilaben Hospital,17,Hospital,MCI-11716
HCP-1717,Ira,Varty,Diabetologist,C,8,Chennai,Tamil Nadu,South,,8,Hospital,MCI-11717
HCP-1718,Aditya,Lall,Pulmonist,C,7,Hyderabad,Telangana,South,City Hospital,39,Clinic,MCI-11718
HCP-1719,Yuvraj,Mani,Cardiologist,C,8,Lucknow,Uttar Pradesh,North,,40,WhatsApp,MCI-11719
HCP-1720,Girik,Rastogi,GP,B,7,Pune,Maharashtra,West,,11,Hospital,MCI-11720
HCP-1721,Hema,Borra,Pulmonist,C,7,Bengaluru,Karnataka,South,,32,Clinic,MCI-11721
HCP-1722,Pranav,Soni,Diabetologist,A,2,Lucknow,Uttar Pradesh,North,,5,Hospital,MCI-11722
HCP-1723,Dipta,Pandya,GP,A,2,Kochi,Kerala,South,Lilavati Hospital,27,Hospital,MCI-11723
HCP-1724,Tejas,Luthra,GP,B,4,Lucknow,Uttar Pradesh,North,Aster Medcity,9,Phone,MCI-11724
HCP-1725,Qadim,Gupta,Diabetologist,C,9,Pune,Maharashtra,West,Apollo Hospital,13,Phone,MCI-11725
HCP-1726,Wishi,Iyengar,Gastroenterologist,A,1,Chennai,Tamil Nadu,South,Care Clinic,31,Hospital,MCI-11726
HCP-1727,Wahab,Khurana,Consultant_Physician,C,7,Delhi,Delhi,North,Aster Medcity,5,WhatsApp,MCI-11727
HCP-1728,Alka,Jhaveri,Gastroenterologist,C,7,Lucknow,Uttar Pradesh,North,Global Hospital,18,Phone,MCI-11728
HCP-1729,Veer,Jain,GP,C,6,Ahmedabad,Gujarat,West,Fortis Hospital,29,WhatsApp,MCI-11729
HCP-1730,Zaid,Parekh,GP,B,6,Mumbai,Maharashtra,West,City Hospital,31,Phone,MCI-11730
HCP-1731,Nachiket,Chhabra,GP,C,8,Mumbai,Maharashtra,West,City Hospital,20,Hospital,MCI-11731
HCP-1732,Jagdish,Brar,Diabetologist,B,3,Kolkata,West Bengal,East,Medanta Hospital,30,Phone,MCI-11732
HCP-1733,Waida,Ahuja,GP,B,7,Bhopal,Madhya Pradesh,West,Apollo Hospital,24,Hospital,MCI-11733
HCP-1734,Brijesh,Subramaniam,Pulmonist,A,3,Kolkata,West Bengal,East,Max Healthcare,29,WhatsApp,MCI-11734
HCP-1735,Kamya,Murty,Cardiologist,C,8,Hyderabad,Telangana,South,Apollo Hospital,40,Clinic,MCI-11735
HCP-1736,Waida,Maharaj,Consultant_Physician,B,3,Lucknow,Uttar Pradesh,North,Artemis Hospital,33,Clinic,MCI-11736
HCP-1737,Vritti,Goswami,Cardiologist,C,9,Bengaluru,Karnataka,South,Care Clinic,30,Hospital,MCI-11737
HCP-1738,Yasti,Mammen,GP,B,5,Ahmedabad,Gujarat,West,Sunrise Clinic,36,Phone,MCI-11738
HCP-1739,Mitali,Kapadia,Consultant_Physician,C,10,Bengaluru,Karnataka,South,Apollo Hospital,10,Phone,MCI-11739
HCP-1740,Kabir,Bhagat,Diabetologist,C,6,Lucknow,Uttar Pradesh,North,Global Hospital,15,Clinic,MCI-11740
HCP-1741,Pallavi,Sridhar,Gastroenterologist,C,7,Kochi,Kerala,South,,21,Clinic,MCI-11741
HCP-1742,Bachittar,Thakkar,GP,A,2,Delhi,Delhi,North,,20,Clinic,MCI-11742
HCP-1743,Idika,Ramesh,Diabetologist,C,10,Bhopal,Madhya Pradesh,West,Manipal Hospital,33,Clinic,MCI-11743
HCP-1744,Owen,Shankar,Consultant_Physician,B,6,Mumbai,Maharashtra,West,City Hospital,23,Hospital,MCI-11744
HCP-1745,Jai,Vasa,Cardiologist,A,3,Kolkata,West Bengal,East,Artemis Hospital,5,Hospital,MCI-11745
HCP-1746,Triveni,Mutti,Cardiologist,A,4,Kolkata,West Bengal,East,Wellness Clinic,39,Clinic,MCI-11746
HCP-1747,Abhiram,Arora,Consultant_Physician,A,1,Ahmedabad,Gujarat,West,Wellness Clinic,3,Clinic,MCI-11747
HCP-1748,Shivansh,Raghavan,Gastroenterologist,B,6,Mumbai,Maharashtra,West,Kokilaben Hospital,20,Clinic,MCI-11748
HCP-1749,Harrison,Nanda,Diabetologist,B,7,Lucknow,Uttar Pradesh,North,Artemis Hospital,16,Clinic,MCI-11749
HCP-1750,Janaki,Lad,Consultant_Physician,C,7,Delhi,Delhi,North,City Hospital,33,Clinic,MCI-11750
HCP-1751,Rachit,Lall,Cardiologist,B,6,Hyderabad,Telangana,South,,11,WhatsApp,MCI-11751
HCP-1752,Warjas,Luthra,Diabetologist,C,6,Delhi,Delhi,North,Wellness Clinic,13,Hospital,MCI-11752
HCP-1753,Urishilla,Oza,Cardiologist,B,5,Bengaluru,Karnataka,South,,12,Clinic,MCI-11753
HCP-1754,Jasmit,Gour,Cardiologist,C,9,Mumbai,Maharashtra,West,,19,Phone,MCI-11754
HCP-1755,Wishi,Samra,Cardiologist,C,7,Delhi,Delhi,North,Fortis Hospital,3,Clinic,MCI-11755
HCP-1756,Shivansh,Saini,Gastroenterologist,A,1,Mumbai,Maharashtra,West,Medanta Hospital,17,Phone,MCI-11756
HCP-1757,Kashish,Patla,Cardiologist,C,6,Delhi,Delhi,North,,21,WhatsApp,MCI-11757
HCP-1758,Nandini,Mammen,Diabetologist,A,3,Bengaluru,Karnataka,South,,12,Hospital,MCI-11758
HCP-1759,Shravya,Gole,Diabetologist,C,7,Mumbai,Maharashtra,West,Lilavati Hospital,18,Hospital,MCI-11759
HCP-1760,Karan,Karnik,Pulmonist,A,2,Chennai,Tamil Nadu,South,Apollo Hospital,2,Clinic,MCI-11760
HCP-1761,Harish,Madan,Pulmonist,A,2,Delhi,Delhi,North,,36,Phone,MCI-11761
HCP-1762,Warinder,Sankaran,GP,C,9,Hyderabad,Telangana,South,,33,Hospital,MCI-11762
HCP-1763,Lakshmi,Hayre,GP,B,6,Chennai,Tamil Nadu,South,,7,Hospital,MCI-11763
HCP-1764,Madhav,Doctor,Cardiologist,B,4,Delhi,Delhi,North,,33,Clinic,MCI-11764
HCP-1765,Urvashi,Andra,Pulmonist,C,8,Delhi,Delhi,North,,38,Hospital,MCI-11765
HCP-1766,Patrick,Sama,Cardiologist,B,5,Kochi,Kerala,South,Wellness Clinic,40,Clinic,MCI-11766
HCP-1767,Xalak,Desai,Gastroenterologist,B,4,Jaipur,Rajasthan,North,,27,Clinic,MCI-11767
HCP-1768,Zansi,Walla,Cardiologist,B,5,Mumbai,Maharashtra,West,Max Healthcare,22,Hospital,MCI-11768
HCP-1769,Diya,Sur,Cardiologist,B,4,Pune,Maharashtra,West,Narayana Health,10,Clinic,MCI-11769
HCP-1770,Charita,Krishna,GP,B,5,Delhi,Delhi,North,Wellness Clinic,24,Clinic,MCI-11770
HCP-1771,Champak,Rao,Cardiologist,B,6,Jaipur,Rajasthan,North,AIIMS,33,Hospital,MCI-11771
HCP-1772,Hardik,Gade,Diabetologist,B,7,Bhopal,Madhya Pradesh,West,City Hospital,11,Hospital,MCI-11772
HCP-1773,Darpan,Kale,Consultant_Physician,C,7,Delhi,Delhi,North,Apollo Hospital,14,Clinic,MCI-11773
HCP-1774,Aachal,Soni,Pulmonist,C,8,Kolkata,West Bengal,East,,7,Clinic,MCI-11774
HCP-1775,Gopal,Sengupta,Diabetologist,B,6,Kolkata,West Bengal,East,AIIMS,39,Phone,MCI-11775
HCP-1776,Gaurika,Lad,Diabetologist,A,5,Ahmedabad,Gujarat,West,,20,Clinic,MCI-11776
HCP-1777,Jalsa,Parsa,Diabetologist,B,5,Jaipur,Rajasthan,North,,13,Clinic,MCI-11777
HCP-1778,Aarini,Padmanabhan,Cardiologist,B,7,Chennai,Tamil Nadu,South,,17,WhatsApp,MCI-11778
HCP-1779,Anmol,Sabharwal,Cardiologist,C,7,Mumbai,Maharashtra,West,Aster Medcity,6,Hospital,MCI-11779
HCP-1780,Jairaj,Panchal,Cardiologist,B,5,Bengaluru,Karnataka,South,,40,Clinic,MCI-11780
HCP-1781,Rushil,Yohannan,Consultant_Physician,B,6,Mumbai,Maharashtra,West,,21,Clinic,MCI-11781
HCP-1782,Owen,Mane,Cardiologist,B,7,Hyderabad,Telangana,South,,3,Clinic,MCI-11782
HCP-1783,Isha,Nair,Diabetologist,C,8,Delhi,Delhi,North,City Hospital,16,Hospital,MCI-11783
HCP-1784,Yashvi,Sura,Cardiologist,B,5,Kochi,Kerala,South,Sunrise Clinic,3,Clinic,MCI-11784
HCP-1785,Sanya,Brar,GP,A,2,Pune,Maharashtra,West,,32,Clinic,MCI-11785
